month,Algeria,Argentina,Armenia,Australia,Austria,Bangladesh,Belarus,Belgium,Bolivia,Bosnia and Herzegovina,Botswana,Brazil,Canada,Chile,China,Colombia,Democratic_Republic_of_the_Congo,Cyprus,Czech_Republic,Denmark,Dominican Republic,Ecuador,Egypt,El Salvador,Finland,France,Germany,Ghana,Greece,Guatemala,Guinea,Haiti,Honduras,India,Indonesia,Iran,Iraq,Ireland,Israel,Italy,Jamaica,Japan,Jordan,Kenya,"Korea, South",Kuwait,Lebanon,Malaysia,Maldives,Mexico,Morocco,Nepal,Netherlands,New Zealand,Nigeria,Norway,Oman,Pakistan,Panama,Paraguay,Peru,Philippines,Poland,Portugal,Qatar,Russia,Rwanda,Saudi Arabia,Senegal,Serbia,Singapore,South Africa,Spain,Sri Lanka,Thailand,Turkey,Uganda,United Arab Emirates,United Kingdom,Uruguay,United States,Venezuela,Vietnam,Yemen,Zambia,Zimbabwe,Grand Total
2021-02-10,223,7739,196,8,1469,388,1799,2617,1771,253,0,59602,3268,2387,19,6443,119,113,10283,470,934,293,610,187,400,25678,9246,614.5,1482,753,48,61,862,12923,8776,7585,2282,999,6010,12947,207,1884,1855,173,504,987,3157,3288,100,11138,564,134,3244,2,1131,209,190,1502,891,978,8402,1333,6960,4387,451,14258,130,369,276,2088,15,3159,18114,963,358,8642,28,3539,13077,625,95250,380,27,2,963,83,435814
2021-02-11,267,7311,180,8,1577,378,1692,2149,1352,427,491,54742,3177,3731,33,6294,136,103,9537,478,1242,2137,603,183,358,21076,9928,554,1323,786,69,22,887,9309,8435,7474,2369,862,5083,15137,329,1691,1807,132,403,1048,3136,3384,186,10677,471,81,4431,2,938,264,245,1270,708,978,6724,1722,7013,3480,448,14803,127,364,393,2000,12,2488,17853,942,175,7590,31,3525,13543,476,105764,352,49,1,1025,132,441469
2021-02-12,254,7151,154,5,1731,444,1733,2120,1244,279,0,51546,2679,4164,32,5528,126,113,9014,428,1050,1304,609,199,407,20709,9197,790,1372,751,52,25,669,12143,9869,7298,2530,919,3934,13893,290,1316,1579,260,362,1021,2934,3318,120,10388,496,127,4387,2,1005,425,0,1262,910,823,8807,2018,6378,2854,450,14867,132,353,462,1928,18,2781,14581,940,150.5,7763,37,3307,15198,574,99670,431,2,2,1083,181,428721
2021-02-13,210,6057,192,6,1433,291,1745,1895,938,0,0,44299,3797,3925,19,4947,88,102,8883,274,1131,2010,600,210,435,21231,6484,1489,1222,788,35,76,764,12194,8844,7120,2190,1076,3100,13523,303,1362,1240,179,326,851,2906,3499,209,9741,479,57,4229,2,1143,156,0,1404,707,845,8439,1955,6585,2856,453,14640,67,337,265,1622,9,2382,0,796,126,7706,40,2631,13355,631,87219,484,53,5.5,773,59,373398
2021-02-14,198,4245,145,2,1184,326,1658,1516,696,0,0,24759,2204,3813,21,4923,55,123,5160,295,873,1696,611,201,312,16546,4838,1072.5,662,208,72,127,383,11649,6765,7390,2224,786,2534,11060,205,1351,2447,75,344,798,2130,2464,112,4099,339,104,3471,6,520,109,684,1048,487,599,14550,1921,5334,1677,440,13968,76,322,366,1386,14,1744,0,802,166,6287,38,3167,10991,450,65135,475,33,9,983,68,293964
2021-02-15,183,3259,88,5,1225,446,1100,857,412,737,876,32197,1763,3332,25,3510,91,113,2851,437,795,478,613,184,343,4406,5132,656,696,104,62.5,88,812,9121,6462,7760,2798,820,5913,7344,270,973,2312,147,456,823,1739,2176,125,3098,121,122,2840,1,744,353,286,1480,500,1053,3203,1684,2542,1303,888,13999,141,314,268,1331,9,1102,30251,774,143,7945,36,3123,9776,451,54279,359,41,6,811,50,283259
2021-02-16,175,4003,136,6,1427,396,1134,1717,562,274,0,55271,4219,2498,15,4049,37,81,8794,385,532,372,633,177,385,19596,5890,554,1081,720,53,49,744,11610,10029,8011,3332,711,4282,10368,468,1308,2657,174,621,964,2733,2720,129,8683,476,105,2739,3,1368,286,337,1912,572,1121,4715.5,1386,5176,1502,6,13030,110,322,201,1810,1,1210,10057,756,72,7906,8,3236,10636,365,62498,350,42,3,575,93,350799
2021-02-17,178,6064,206,1,1735,443,1352,2677,789,368,0,56766,2561,2275,27,5103,179,121,12668,414,642,146,618,174,548,25186,9598,1225,754,777,68,14,857,12881,9687,8042,3575,638,4054,12066,243,1461,2887,144,621,1017,2479,2998,142,8988,508,125,3424,4,1073,358,277,1272,504,1037,6228,1178,8699,2324,453,12629,122,334,295,2467,11,2320,10829,722,175,7325,39,3452,12760,483,70139,392,18,3,854,108,395576
2021-02-18,171,7671,223,6,1967,391,1386,2420,1029,354,722,51879,3435,3828,18,4824,192,107,10930,468,1043,1641,656,172,614,22518,9845,418,1400,730,66,0,721,13193,9039,8066,3896,896,3305,13755,294,1525,1638,283,561,979,2730,2712,116,9099,477,96,4572,4,877,326,288,1245,708,1369,7408,1739,9074,1944,462,13243,119,327,328,2561,11,2327,14515,514,150,7241,52,3294,12095,544,69911,462,18,3,790,120,403503
2021-02-19,182,7886,191,2,1818,406,1663,3437,1152,402,0,53582,3083,3797,21,4476,170,111,11705,552,818,1416,610,182,444,24127,9050,476,1435,665,62,0,772,13993,10614,8017,4024,753,2579,15470,271,1297,867,226,446,976,2255,2936,127,7829,448,97,4787,2,662,283,0,1340,876,1062,9667,1895,8772,1940,465,13242,94,337,279,2632,14,1911,11435,517,130,7419,14,3140,12099,625,79282,333,15,3,736,167,412504
2021-02-20,164,5944,223,6,1877,350,1668,2640,1095,0,0,54940,2657,3906,22,5017,116,107,11364,464,904,1821,600,175,632,22371,7162,490,1424,656,179,48,418,14264,8054,7922,3273,978,4054.5,14914,343,1234,2200,152,418,862,2306,2461,145,7785,444,88,4619,4.5,645,208,0,1328,698,1047,7719,2230,8509,1570,449,12775,59,325,252,2442,12,1690,0,543,82,7857,31,3158,10453,786,71608,489,6,5.5,691,58,370538
2021-02-21,153,3709,168,4,1838,327,1322,2094,521,0,0,29026,2407,3615,31,4244,90,107,6838,496,960,1576,608,168,457,22046,6094,598,884,239,105.5,20,600,14199,7300,7931,3187,679,5530,13450,458,1036,3917,208,332,768,1702,3297,157,3104,207,80,4701,7,521,217,868,1160,484,987,13786,1881,7040,1186,459,12568,65,315,297,2518,11,1429,0,519,181,6546,14,2250,9835,652,57161,465,15,8,609,28,314527
2021-02-22,177,5417,104,7,1270,366,1144,1121,884,1124,1197,26986,3453,3549,26,3401,64,131,4021,450,420,295,623,164,390,4654,4984,506,870,119,32,35,642,10584,10180,8263,3864,686,4955,9617,297,737,4550,105,357,899,1541,2192,161,2252,108,125,4202,6,542,226,330,1050,566,940,8617,2287,3891,549,463,12455,146,327,172,2956,10,792,20849,518,184.5,8104,8,2105,10659,495,56151,477,9,11,524,66,288369
2021-02-23,185,7477,166,2,1727,399,972,2102,1204,515,0,62715,3213,2308,24,3926,0,176,11311,529,328,812,633,161,400,20180,5764,496,2111,783,60,39,810,13742,9775,8330,4181,557,4574,13299,147,1103,4139,194,439,1015,2723,2468,108,8634,446,110,3847,2,571,390,297,1196,718,1132,3448,1409,6304,1032,455,11679,126,335,143,3257,4,998,7461,492,188,9107,22,3005,8523,663,72278,441,11,11,555,48,388868
2021-02-24,182,8183,273,8,2005,428,1279,3113,1339,577,0,66588,2945,2555,24,3953,0,143,15861,523,673,2999,644,159,590,31527,10774,486,1903,692,193,43,947,16738,7533,8270,4306,540,4184,16402,193,904,4024,280,396,1001,3513,3545,124,8642,419,94,4414,3,655,341,311,1361,896,1114,6740,1555,12147,1480,459,11609,118,353,211,3460,7,1862,9212,458,130,9561,18,3102,9947,901,74736,459,9,34,902,50,444940
2021-02-25,161,8234,282,10,2391,410,1191,3076,1103,757,650,65998,3147,4472,19,3683,0,199,13816,603,746,2390,589,157,565,25414,11032,428,1783,378,109,0,749,16577,8493,8206,4074,638,3970,19871,248,1084,3827,277,406,1019,3469,1924,184,8462,386,112,5044,3,634,551,288,1541,682,1285,7302,2260,12143,1160,465,11067,110,356,288,3588,10,1676,9568,466,72,9572,39,3025,10020,821,77514,426,9,34,687,34,447491
2021-02-26,183,5083,283,8,2093,470,1602,2769,1069,469,0,65169,3172,4585,34,3567,547,272,14612,530,576,1430,601,154,720,25216,9437,913,1732,672,105,0,668,16488,8232,8103,4336,773,3054,20488,204,1057,3644,410,399,1022,3373,2253,133,7512,480,112,5169,1,600,524,0,1315,398,1414,15564,2647,11536,1027,469,10955,136,346,290,3339,13,1654,8341,497,45,9205,22,3498,8588,847,77333,424,5,12,468,50,443026
2021-02-27,155,5469,283,5,2457,407,1459,2760,656,0,0,61602,2680,4489,39,3343,101,243,14815,520,804,1748,588,155,645,23996,7671,1175,1630,521,101.5,78,843,16752,6208,7975,3543,729,2555,18902,346,1220,2584,181,355,844,3100,2364,118,7246,416,81,4976,4,341,262,0,1176,664,934,7500,2920,12097,1071,460,11409,101,338,224,3210,12,1447,0,460,142,9193,13,3434,7457,820,64644,444,6,2,563,14,389299
2021-02-28,132,3168,265,8,2123,385,1347,2097,463,0,0,34027,2347,3207,41,3555,121,283,7885,463,608,1808,595,160,620,19952,6118,1437,1269,207,98,48,550,15510,5560,8010,3248,612,2472,17440,446,997,4594,325,355,962,2258,2437,196,2810,244,78,4689,2,240,180,908,1392,470,937,6721,2105,10101,718,467,11234,60,322,265,2809,11,1168,0,204,80,8424,22,2930,6055,632,51419,377,16,16,332,31,303571
2021-03-01,163,4658,158,8,1409,585,961,783,757,0,2356,35742,3694,5145,25,3570,49,302,4571,497,381,212,586,156,392,4730,5274,0,1170,111,13,18,681,12286,6680,8510,3599,681,4151,13106,336,688,6068,152,341,1179,1888,1828,186,2343,112,73,3783,4,360,729,312,1163,505,974,5942,2029,4786,394,473,11450,136,317,212,3469,12,566,15978,458,61,9891,10,2526,5462,595,58099,429,21.5,25,468,26,305734
2021-03-02,175,6653,240,10,1920,515,869,2050,790,2109,0,59925,2663,2742,23,4339,88,288,12191,532,203,358,581,154,581,22872,6492,0,2312,758,76,45,773,14989,5712,8495,4690,357,5260,17063,239,922,5124,345,444,1341,3098,1555,165,7913,393,78,4017,2,479,499,361,1388,599,1082,8492,2061,7936,691,463,10441,125,302,100,4157,8,856,11057.5,318,42,11837,28,2721,6411,582,57090,389,27,32,555,33,310318
2021-03-03,163,7855,360,11,2553,614,1311,3264,834,894,0,71704,2784,3040,24,3047,197,323,16816,574,572,2747,577,149,797,26903,10852,326,2697,839,210,38,342,17407,6808,8525,5173,559,4267,20840,265,1244,5335,331,424,1409,3463,1745,136,7793,594,87,5040,5,464,689,358,1519,722,1341,7582,1781,15698,979,471,10416,87,331,205,4056,23,1447,6137,356,35,11520,13,2692,6420,903,67201,449,7,21,533,31,441150
2021-03-04,168,7432,491,14,2324,619,1174,2643,969,910,1019,75102,2980,4567,18,3565,93,384,15230,521,619,263,587,160,758,25286,11393,890,2217,626,129,5,477,16838,7264,8404,5043,460,3922,22845,341,1149,5733,528,398,1716,3369,2063,167,7521,394,107,4162,7,711,570,369,1579,540,1439,6672,2444,15253,830,475,11263,136,375,210,3866,19,1404,6037,384,54,11322,18,2742,6644,871,68057,577,6,12,597,44,453055
2021-03-05,187,7891,442,8,2668,635,1482,2759,937,621,0,75495,2967,5331,21,3371,111,273,14714,614,695,1335,579,152,704,23507,9581,871.5,2181,840,124.5,0,460,18284,6971,8367,5127,520,3058,24010,332,1129,4584,400,417,1613,3202,2154,118,6797,420,120,4733,9,371,690,0,1714,462,1501,4878,3037,15831,949,469,10906,92,384,221,4071,9,1313,6654,350,79,11302,26,3072,6024,984,66429,396,6,36,654,25,447032
2021-03-06,156,4860,508,5,2557,540,1329,2799,653,0,0,69609,2769,5033,21,3663,129,298,13162,394,573,1873,588,149,648,23306,8264,853,2301,621,120,0,443,18754,5767,8212,4068,530,3262,23633,527,412,3481,633,416,1318,3158,1680,98,6561,407,47,5395,1,195,363,0,1780,734,1158,8447,3434,14855,1007,460,10909,83,382,164,3519,13,1227,0,190,64,11770,19,2959,6118,1081,58247,529,7,33,670,12,410577
2021-03-07,130,2922,422,12,2199,606,1079,2082,323,0,0,80508,2648,5302,35,3411,72,303,9167,513,587,1560,581,150,511,21835,6504,373,1142,223,130,0,709,18599,5826,8010,3359,520,1848,20724,723,1722,6302,465,346,1144,2376,1683,131,2734,249,66,4564,6,269,396,1059,1592,357,1074,6670,3274,13569,682,474,10478,42,357,225,3042,13,862,0,545,136,11187,12,2613,5260,827,41075,453,11,29,410,11,368380
2021-03-08,148,5058,337,15,1910,845,930,1117,463,1778,1166,32321,4048,4748,17,2205,86,352,3960,427,279,115,591,147,459,5534,5129,322.5,1161,210,242,0,514,15388,6894,8313,4468,432,3541,13882,878,621,7413,337,446,1326,2283,1529,125,1877,102,89,3844,4,400,828,449,1353,402,1817,6212,3351,6169,365,468,10145,108,351,102,4091,13,638,11958,344,98,13215,15,2483,4823,863,44919,436,12,72,234,18,298606
2021-03-09,161,7307,182,13,2411,912,1073,2163,885,1251,0,70764,2928,3531,26,3511,57,420,10524,527,252,496,622,141,588,23143,6834,272,3181,793,269,0,265,17921,6389,8554,4610,306,3146,19725,561,1175,7072,479,470,1157,3939,1280,115,7407,508,59,4379,1,346,714,427,1786,523,2125,8847,2665,9953,847,471,9342,120,390,80,4576,6,991,4012,304,60,13755,11,2373,5869,827,57654,547,2,41,242,32,414677
2021-03-10,138,7693,340,16,2528,1018,609,3434,841,1110,0,79876,3059,3885,19,3588,54,415,15380,2007,390,1727,645,138,779,29674,21163,0,2629,830,296,58,934,22854,5633,8603,4846,631,3230,22275,808,1259,6649,713,465,1333,3581,1448,110,6602,453,104,5355,6,394,685,426,2258,542,2028,8140.5,2880,17277,642,473,8976,67,386,156,4590,10,1477,7119,342,39,14556,30,2204,6021,957,57908,751.5,3,41,436,20,467067
2021-03-11,170,8204,748,12,2997,1051,837,3503,778,1338,1186,75412,3105,5563,31,4579,21,431,14529,862,755,1116,639,137,720,28129,4745,0,2570,750,164,48,985,23285,5144,8308,5170,591,2758,25649,695,1303,8300,829,488,1505,3502,1647,124,6469,464,97,5421,1,287,872,0,2701,474,1814,7434,3740,21111,627,468,9167,99,390,176,4595,8,1474,6255,304,58,14046,15,2087,6835,1233,62461,956,4,40,580,36,476883
2021-03-12,157,7849,818,10,3126,1066,1186,3615,1084,1170,0,85663,3515,5973,67,4078,87,383,11274,645,529,1259,639,133,706,25177,12770,0,2357,831,220,38,741,24882,6412,8088,4622,641,1948,26790,419,1263,7705,750,490,1356,2930,1575,114,6816,431,48,6123,5,399,905,0,2338,451,1766,7114,4570,18873,577,455,9695,112,360,198,4668,10,1225,5348,297,81,14941,9,2250,6684,1357,61511,509,17,62,327,46,489316
2021-03-13,135,6278,795,5,3023,1014,1182,3598,680,0,0,76178,3030,5894,57,4465,92,398,15110,613,164,1450,641,139,691,29792,10568,743,2503,705,185,0,664,25320,4607,7802,4054,538,1601,26031,525,1335,4144,870,459,1211,3523,1470,94,6104,451,60,6543,1,205,854,0,2664,415,1479,8039,4993,21063,564,483,9808,86,351,157,4092,8,1541,0,314,78,15082,23,2159,5617,1059,53029,593,3,42,234,48,454213
2021-03-14,122,3697,486,13,2503,1159,995,2962,385,0,0,43812,2711,5731,29,4062,76,374,6970,542,429,1555,644,143,863,26347,8978,282,1626,202,150,0,445,26291,4714,7593,3866,383,1178,21304,587,975,8053,431,382,1063,3086,1354,96,2415,305,53,6052,7,120,640,1610,2253,278,942,5353,4887,17272,541,485,9985,43,348,166,4226,17,1006,0,307,170,13378,37,1992,4695,1558,38282,851,1,65,323,13,360446
2021-03-15,145,6164,317,7,1896,1773,947,1578,670,2671,901,36239,3811,5121,43,2740,63,218,3342,612,254,277,631,148,465,6471,6543,223,1134,133,109,0,648,24492,5589,7980,4901,575,1936,15252,806,713,9417,731,363,1332,1505,1208,94,1439,159,79,5526,2,238,865,556,2511,236,1400,4443,5395,10895,256,481,9347,116,345,104,4634,12,613,11358,331,78,15503,10,1898,5130,1171,56546,1109,3,72,153,20,348781
2021-03-16,130,8235,585,17,2425,1719,876,3165,929,1606,0,83926,2857,4551,22,3716,23,475,10542,771,495,356,640,154,517,30066,17679,243,1508,971,131,32,590,28903,5414,8380,5267,347,1790,20376,602,1142,8910,1064,469,1314,3480,1063,153,1278,526,114,5066,2,179,1150,587,2351,425,1934,6568,4427,14394,384,479,9305,110,354,66,5201,11,933,4962,154,149,16749,2,2018,5363,908,53993,540,3,61,290,31,473049
2021-03-17,148,8304,854,12,3335,1865,1124,5116,1068,1726,0,90303,3407,3430,17,4554,152,382,14029,787,570,2744,645,160,842,38501,7705,193,3458,949,303,5,756,35871,6825,7802,5663,552,1475,23040,821,1545,9535,1279,445,1504,3544,1219,142,6455,466,94,6140,6,187,1064,548,3495,440,2540,16624,4378,25053,673,489,8910,68,393,192,5446,9,1531,6092,470,248,18912,14,2051,5793,1368,59279,549,7,68,262,17,539428
2021-03-18,154,8328,1024,17,3357,2187,1254,4659,885,1728,494,86982,3613,7257,21,5139,38,385,12028,786,615,1831,642,162,804,35061,28489,390,3070,898,290,17,525,39726,6570,7530,5443,581,1384,24901,638,1460,9192,1225,463,1394,3757,1213,186,6726,487,107,6338,10,148,1034,577,3449,485,2605,16335.5,5286,27274,485,499,9713,71,381,174,5346,15,1464,6216,162,92,20049,18,2101,6332,1678,60374,631,3,89,387,59,553559
2021-03-19,128,8160,891,9,3515,1899,1414,5140,867,1446,0,90570,4232,6584,17,5133,66,364,10677,843,523,2214,645,164,770,35198,15476,587,2762,908,277,2,561,40953,6279,7620,5258,510,1047,25707,604,1469,7354,1354,452,1519,3588,1576,145,5722,444,125,7577,9.5,130,989,0,3876,715,2006,16047,7082,25996,568,497,9612,130,391,113,5305,15,1462,0,473,100,21030,26,2160,4872,1585,61666,937,1,91,170,41,561716
2021-03-20,96,6826,1071,4,3344,1868,1355,7102.5,603,0,0,79069,3417,7036,20,6761,112,407,9710,590,487,1225,644,171,856,35339,14499,268,2532,919,296,12,574,43846,5656,7540,4674,525,611,23913,695,1596,5205,1274,456,1347,2253,1671,81,5729,444,79,7825,9,112,820,0,3667,445,2100,15364,7990,26456,457,509,9548,80,382,152,4687,17,1378,0,158,119,21061,23,2013,5639,1522,55496,1161,1,61,214,10,498942
2021-03-21,91,4032,586,10,2713,2172,1152,9065,223,0,0,47774,3125,6850,15,6043,85,336,10141,657,474,1730,647,156,520,30587,768,406,1514,252,315,14,478,46951,4396,7260,4502,768,552,20045,673,1106,8789,747,410,1192,2993,1327,140,2133,246,77,7163,9,86,577,1665,3669,326,1523,14681,7738,21850,450,503,9215,67,367,140,4232,12,1051,0,545,90,20428,20,1717,5356,1614,33840,817,2,140,176,3,423387
2021-03-22,98,6401,506,5,2412,2809,983,2232,573,3290,2066,49293,4863,6155,27,5048,19,410,9173,1272,313,253,643,146,430,15813,8261,308.5,1705,208,68,11,871,40715,5744,7357,4655,520,992,24501,558,786,9269,1130,346,1330,1446,1116,149,1388,125,150,6337,8.5,131,1096,728,3270,222,1990,14807,7998,14579,248,519,9195,68,404,87,4769,12,599,16471,314,73,22216,16,1871,5407,2693,51433,771,3,98,86,19,416661
2021-03-23,94,9405,801,10,3415,3554,1046,3537,879,1719,0,82493,3569,4864,22,4946,8,365,8205,254,401,719,648,141,640,14697,20969,211,3517,948,103.5,8,751,47262,5297,7290,4494,365,925,18739,335,1517,9003,1127,425,1288,3851,1384,128,5881,569,188,5799,8,208,1085,836,3301,454,2023,14933,5861,16740,434,534,8369,79,410,38,5475,13,510,5516,251,470,26182,32,2172,5417,1777,53668,614,2,96,244,33,514310
2021-03-24,89,8300,1164,9,3289,3567,1378,6315,973,1852,0,89992,3949,4825,21,5986,80,293,10972,534,402,3237,641,135,803,65392,23757,158.5,3058,1141,139,10,790,53476,5227,7605,6051,680,339,21246,439,1974,9130,1540,430,1299,3856,1268,139,5714,439,145,7918,6,102,984,741,3946,415,2688,17069.5,6658,30802,575,570,8769,131,466,176,5297,15,1048,9467.5,253,97,29762,23.5,2196,5626,1805,86954,807,1,91,214,32,633575
2021-03-25,105,8238,1257,9,3124,3587,1141,5518,774,1965,907,100158,5104,7060,20,6732,69,324,8851,814,389,1849,661,134,726,45660,21620,106,2587,999,148,7,663,59118,6107,7506,6513,594,817,23681,458,1911,8433,1463,494,1390,3560,1360,162,5787,511,120,8018,3,97,831,733,4368,497,1877,19206,8737,34150,423,587,9128,104,482,121,5226,17,1554,13419,271,115.5,28731,15,2043,6277,1646,67549,850,3,113,325,29,651434
2021-03-26,114,12936,1005,13,3895,3737,1425,6123,878,1869,0,84245,5025,7478,23,7395,65,361,7946,789,364,2795,670,139,512,41871,20689,288,1466,926,171,4,853,62258,4982,7980,6490,569,538,24076,330,1977,6444,2008,505,1548,3100,1275,146,5303,514,156,8040,2,113,1072,0,4468,438,2004,11919,9808,35145,488,602,9073,99,510,99,7474,12,1516,7586,272,134,29081,17,2128,6235,2885,77370,740,7,84,265,27,641400
2021-03-27,93,10338,1094,7,3498,3674,1213,5332,591,0,0,85948,4315,7592,17,8254,93,334,7714,416,250,1248,683,129,791,42634,17628,0,3132,917,98,0,678,62714,4461,8120,5062,610,539.5,23834,289,2080,4399,1152,482,1198,2957,1199,166,5059,491,85,9160,1,101,462,0,4767,480,1893,8589,9586,31759,344,614,8783,61,502,102,9722,23,1387,0,278,80,30021,16,2304,3909,2935,62848,758,6,69,277,13,584740
2021-03-28,86,7208,777,17,2679,3908,1050,4694,326,0,0,44326,4183,7330,13,7139,43,326,4008,964,401,1783,686,130,458,37021,1727,0,1441,327,169,0,445,68020,4083,8751,5271,604,541,19604,480,1783,7183,884,384,1121,2724,1302,121,1646,301,89,7698,11,104,681,2249,4525,342,2058,8909,9450,29266,365,639,8979,49,531,64,3889,12,965,0,249,77,29058,27,2128,3947,2128,43220,992,5,64,289,4,470081
2021-03-29,110,14014,424,20,3076,5181,918,2179,719,3755,1382,38927,6262,7241,16,7049,82,360,1743,679,199,642,689,133,422,9110,10297,0,1724,179,103,0,515,56211,5008,9310,5837,537,201,12900,287,1290,7940,902,441,1251,1277,941,147,1293,97,141,6939,2,48,989,796,4084,246,1770,3239,10002,16973,309,690,8589,71,541,46,6936,21,548,15501,215,39,32404,26,1874,4783,2178,69282,1288,3,82,140,17,458258
2021-03-30,115,10154,750,8,3001,5042,995,3906,1072,1867,0,84494,3753,5008,18,7952,64,439,6896,1210,202,2201,693,142,420,30719,23681,0,4322,278,20,22,539,53480,4682,10250,5995,366,514,16055,334,2141,7751,1530,506,1271,2668,1133,167,5067,665,167,6066,2,121,1069,1173,4757,519,2266,9462.5,9287,20862,388,720,8162,155,556,52,9983,26,756,4994,139,48,37303,19,2289,4071,2877,61426,1206,6,132,187,30,568450
2021-03-31,131,16056,1148,18,3687,5358,1213,5611,992,1972,0,90638,8728,6046,22,8646,66,434,8664,701,343,1430,699,153,607,59054,25014,296,3612,600,115,13,529,72330,5937,10330,6664,410,466,23887,389,2864,6570,1412,551,1282,3393,1482,241,5977,676,162,8221,4,129,871,1162,4974,447,1976,15686,6107,32891,618,780,8156,138,585,87,5107,34,1422,8534,264,42,39302,28,2084,4115,3088,66769,1348,9,110,219,43,682935
2021-04-01,112,14430,1097,11,3363,6469,1236,5467,916,1698,1030,91097,5741,7868,22,11449,57,309,7285,662,469,1633,712,149,654,50711,22679,193.5,3483,922,175,4,683,81466,6142,11750,6015,746,351,22184,306,2598,6482,984,555,1418,3562,1178,300,5381,579,152,8321,0,106,691,800,5234,448,1611,12916,8911,35253,592,840,9057,135,590,77,4810,26,1294,7041,211,26,40806,22,2315,4565,2639,79115,1254,14,174,131,14,711857
2021-04-02,125,9902,1116,8,3137,6830,1651,4665,620,2154,0,70238,3659,8079,45,10222,18,705,6248,708,585,1650,703,155,566,46678,16033,91,3058,280,145,26,549.5,89129,5325,11660,5882,587,251,21917,424,2714,4774,1851,542,1233,2963,1294,169,3089,581,179,7647,0,66,640,0,4723,351,1608,6622,15298,30541,548,874,8682,249,728,107,4826,43,1273,8306,211,58,42308,35,2180,3422,3380,69886,979,3,89,181,7,633794
2021-04-03,95,10384,1192,7,3283,5683,1371,4889,520,0,0,43515,7088,7993,22,9149,75,404,3869,745,355,1137,710,150,422,88,3673,99.5,3229,203,91,0,416,93249,4345,11420,5379,508,363,21247,482,2751,4042,1184,543,1235,2188,1638,103,1838,575,128,8139,0,50,692,0,5020,223,1507,5616,12546,28073,280,870,8906,76,684,64,4133,18,777,9571,167,84,44756,38,2084,3424,2336,63258,1607,6,77,70,8,529634
2021-04-04,98,9955,590,9,2743,7087,1239,3522,467,0,0,31359,3512,7307,40,9022,33,431,2162,600,159,2506,709,157,302,80629,10300,108,1955,232,86,0,489,103558,6731,11680,5368,453,177,18017,214,2522,6032,911,473,1203,2388,1349,132,1263,365,176,7108,6,82,574,3139,4323,304,1814,8406,11008,22958,193,876,8697,239,673,71,3304,10,463,9965.5,141,96,41998,46,2113,2405,3853,35126,1786,5,101,130,12,552957
2021-04-05,117,13667,479,8,2217,7075,986,1968,458,2935,832,28645,8322,5827,40,10190,29,565,1924,479,140,1096,767,154,341,10797,5980,118,1863,209,101,0,505,96982,3712,13890,6423,318,356,10680,350,1566,6537,460,478,1357,1001,1070,125,1247,132,266,5539,17,135,573,1117,3953,179,1456,7842,8347,9921,159,910,8525,202,695,69,3706,17,452,10360,159,194,42551,54,2012,2831,2201,77399,1425,6,83,79,11,489304
2021-04-06,140,20870,760,14,1935,7213,968,1709,1498,1093,0,86979,10724,5168,19,11827,23,559,1425,520,168,925,778,0,331,8054,7593,46,4293,1340,4,15,1277,115736,4549,17430,7300,441,317,7763,315,2615,6005,394,668,1403,2296,1300,145,4804,696,260,5752,7,58,900,1206,4004,357,2073,8113,9362,8246,874,927,8206,178,792,34,4398,24,437,6623,95,250,49584,7,1988,2404,3105,60690,1526,11,94,62,32,604233
2021-04-07,125,22039,1025,6,3101,7626,1278,3539,1076,1742,0,92625,7388,5242,33,11381,33,529,5532,614,334,1902,783,0,348,960,30377,63,3445,1354,44,0,616,126789,4860,20954,8331,418,296,13686,72,3453,5232,1523,700,1517,3120,1139,138,5370,663,298,6430,24,110,933,1205,5329,364,2380,8384,6404,14908,663,940,8174,179,783,37,3615,35,756,8788,220,334,54740,23,1883,2797,3924,75005,1115,11,72,315,18,684313
2021-04-08,112,23683,1231,5,2906,6854,1272,4845,1241,1583,0,86652,8236,8248,31,12464,64,622,7071,717,1094,2015,789,0,426,97170,26510,100,3215,1590,118,0,754,131968,5504,22586,7817,398,270,17209,204,3491,4775,1698,671,1379,3510,1285,113,5140,635,332,8292,6,83,878,1320,5312,427,2479,19271,9202,27890,602,949,8545,111,902,73,3625,21,1366,9901,343,405,55941,16,2112,3124,3670,79882,1184,9,86,206,68,839854
2021-04-09,135,24130,1029,6,2702,7462,1622,4860,1442,1096,964,93317,9082,9151,28,12125,37,601,5305,698,532,1059,794,0,419,159,23935,125.5,2734,1331,192,13,765,145384,5265,22478,7937,469,188,18924,239,3480,3794,1091,676,1477,2500,1854,132,5045,625,288,7982,10,71,759,0,5139,394,2547,10655,12188,28499,694,950,9027,108,904,70,3405,26,1267,10875,311,559,55791,24,1875,2918.5,7289,82713,1088,15,100,191,95,748060
2021-04-10,127,19419,1009,9,3139,5343,1433,4570,921,0,0,71832,7492,8101,15,14509,31,446,4819,755,623,2199,801,0,446,1371,18728,151,2799,1345,61,24,977,152879,4723,19666,6779,451,139,17551,276,3706,3145,1030,614,1379,2705,1510,88,6356,740,337,8008,3,84,255,0,5050,279,1603,11248,12655,24892,601,964,8580,83,878,57,3058,32,1285,0,284,789,52676,27,1931,2713,3434,66696,1325,9,43,135,126,664668
